Ad ID,Car Name,Make,Model,Year,KM's driven,Price,Fuel,Registration city,Car documents,Assembly,Transmission,Condition,Seller Location,Car Features
1077477329,Suzuki wagonr vxl model 2017original gunmettalic color 50000 km,Suzuki,Wagon R,2017,50000,1950000,Petrol,Karachi,Original,Local,Manual,Used,"Gulshan-e-Iqbal, Karachi","Air Conditioning, AM/FM Radio, CD Player, Immobilizer Key, Power Locks, Power Mirrors, Power Steering, Power Windows"
1078587840,corolla GLI 2020,Toyota,Corolla GLI,2020,140000,4500000,Petrol,Lahore,Original,Imported,Automatic,Used,"Bahria Town - Sector A, Lahore","ABS, Air Bags, Air Conditioning, Alloy Rims, Front Speakers, Navigation System, Power Locks, Power Steering, Power Windows, Rear speakers, Rear Camera"
1080874369,car cultus CHILL AC 2007 non efi on SALE,Suzuki,Cultus VXR,2007,100000,815000,Petrol,Lahore,Original,Local,Manual,Used,"Garhi Shahu, Lahore","ABS, Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, Cassette Player, DVD Player, Front Speakers, Keyless Entry"
1080552422,suzuki every 12/17/19,Suzuki,Every,2019,155260,1750000,Petrol,Lahore,Original,Imported,Manual,Used,"Sambrial, Sialkot","Air Bags, Air Conditioning, Alloy Rims, CD Player, Cool Box, DVD Player, Front Speakers, Keyless Entry, Navigation System, Power Locks, Rear AC Vents, Rear Camera, USB and Auxillary Cable"
1080723780,Suzuki mehran vxr,Suzuki,Mehran VXR,2010,80000,650000,Petrol,Lahore,Original,Local,Manual,Used,"Davis Road, Lahore","Air Conditioning, Alloy Rims"
1080844308,Daihatsu Move X limited model 2012,Daihatsu,Move,2012,150000,1995000,Petrol,Lahore,Original,Imported,Automatic,Used,"Johar Town, Lahore","ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows"
1080539826,korangi crossing grey river side apartments,Daihatsu,Cuore,2004,3335,730000,Petrol,Karachi,Original,Imported,Automatic,Used,"Korangi Creek Cantonment, Karachi","Air Conditioning, Front Speakers"
1080739613,Honda City 1.2 CVT,Honda,City IVTEC,2021,28500,4350000,Petrol,Lahore,Original,Local,Automatic,Used,"Gulberg 2, Lahore","ABS, Air Bags, Air Conditioning, Front Speakers, Power Locks, Power Mirrors, Power Steering, Rear Camera, Steering Switches"
1080769236,"Changan Karavan Plus 
Model 2021 Total Genuine",Changan,Karvaan,2021,56000,2365000,Petrol,Punjab,Original,Local,Manual,Used,"Pace Woodlands, Lahore","Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, Front Speakers, Immobilizer Key, Power Locks, Power Steering, Power Windows, Rear AC Vents, Rear speakers, USB and Auxillary Cable"
1080622491,mahran,Suzuki,Mehran VXR,2009,500000,580000,Petrol,Karachi,Original,Imported,Manual,Used,"Bagh-e-Korangi, Karachi",AM/FM Radio
1068567690,Honda city 1.3 prosmatic 2018 homeused,Honda,City IVTEC,2018,24000,3625000,Petrol,Karachi,Original,Local,Automatic,Used,"Gulshan-e-Iqbal, Karachi","ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, Cassette Player, Cool Box, Cruise Control"
1077289371,Suzuki Mehran VXR Euro II 2015 Registered 2016,Suzuki,Mehran VXR,2015,105000,1250000,Petrol,Lahore,Original,Local,Manual,Used,"Others, Depalpur",CD Player
1080289545,kia picanto in good condition,KIA,Picanto,2021,30000,2650000,Petrol,Islamabad,Original,Local,Manual,Used,"PWD Housing Scheme, Islamabad","ABS, Air Bags, Air Conditioning, Alloy Rims, Front Speakers, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear speakers"
1080709858,Honda city silver auto transmission room original beige,Honda,City Vario,2005,113000,1550000,Petrol,Karachi,Original,Local,Automatic,Used,"DHA Phase 4, Karachi","Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, DVD Player, Immobilizer Key, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear Camera, USB and Auxillary Cable"
1079633581,santro 0314 4016127,Hyundai,Santro,2004,137100,780000,Petrol,Lahore,Original,Local,Manual,Used,"Khayaban-e-Amin, Lahore",Alloy Rims
1080313588,Wagon R VXL (Pearl Red) Model 2021 Carefully Used/Single Hand,Suzuki,Wagon R,2021,37000,2900000,Petrol,Lahore,Original,Local,Manual,Used,"Johar Town Phase 1, Lahore","Alloy Rims, AM/FM Radio, Front Speakers, Immobilizer Key, Keyless Entry, Power Steering, Power Windows, USB and Auxillary Cable"
1080699222,Corolla gil 2016,Toyota,Corolla GLI,2016,68000,3650000,Petrol,Lahore,Original,Imported,Manual,Used,"Chawinda, Sialkot",ABS
1080950362,Santro Club 2003,Hyundai,Santro,2003,200000,750000,Petrol,Lahore,Original,Local,Manual,Used,"Depalpur Road, Okara","Air Conditioning, Alloy Rims, AM/FM Radio"
1080841996,TOYOTA COROLLA GLI 1.3 2014,Toyota,Corolla GLI,2014,65000,3300000,Petrol,Karachi,Original,Local,Manual,Used,"Others, Sukkur","ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, DVD Player, Front Speakers, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear speakers, Rear Camera, USB and Auxillary Cable"
1078771536,Toyota Corolla GLi 15/16,Toyota,Corolla GLI,2015,157600,2950000,Petrol,Lahore,Original,Local,Manual,Used,"Hospital Road, Pakpattan","ABS, Air Conditioning, Alloy Rims, Front Speakers, Immobilizer Key, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, USB and Auxillary Cable"
1080591646,"cure,",Daihatsu,Cuore,2008,90000,960000,Petrol,Islamabad,Original,Local,Manual,Used,"Bhara kahu, Islamabad","Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, Front Speakers, Power Locks"
1079055157,Toyota Corolla Altis 1.6 Auto.,Toyota,Corrolla Altis,2014,123456,3800000,Petrol,Islamabad,Original,Local,Automatic,Used,"Club Road, Islamabad","ABS, Air Conditioning, Alloy Rims, AM/FM Radio, Front Speakers, Power Steering, Power Windows, Rear speakers, Rear Camera"
1079366304,Kia sport edge 2000 CC petrol Karachi 03222187609 m buffer hid bulb,KIA,Sportage,2003,2003,1175000,Petrol,Karachi,Duplicate,Local,Automatic,Used,"Gulshan-e-Iqbal Town, Karachi","CD Player, DVD Player"
1080544853,Toyota corolla altis grande 2014,Toyota,Altis Grande,2014,94000,3850000,Petrol,Karachi,Original,Local,Automatic,Used,"Gulistan-e-Jauhar Block 18, Karachi","ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, Cassette Player, DVD Player, Front Speakers, Front Camera, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear speakers, Rear Camera, Sun Roof, Steering Switches, USB and Auxillary Cable"
1080627291,Toyota Corolla GLI 2018 total genuine,Toyota,Corolla GLI,2018,89000,4150000,Petrol,Lahore,Original,Local,Manual,Used,"Others, Sarai Alamgir","ABS, Air Bags, Air Conditioning, Immobilizer Key, Power Locks, Power Steering, Power Windows, Rear Camera, USB and Auxillary Cable"
1080526796,Daihatsu Mira X 2020,Daihatsu,Mira,2020,58000,3400000,Petrol,Unregistered,Original,Imported,Automatic,Used,"F-11/1, Islamabad","ABS, Air Bags, Air Conditioning, AM/FM Radio, CD Player, Front Speakers, Immobilizer Key, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows"
1079432500,Suzuki Baleno 2005 JXR,Suzuki,Baleno,2005,200000,860000,Petrol,Lahore,Original,Local,Manual,Used,"Vital Homes Housing Scheme, Lahore","Air Conditioning, AM/FM Radio, CD Player, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear speakers, USB and Auxillary Cable"
1080077025,every 2007/2012,Suzuki,Every,2007,105000,1300000,Petrol,Karachi,Original,Imported,Automatic,Used,"Shah Faisal Town, Karachi","ABS, Air Bags, Air Conditioning, AM/FM Radio, Front Speakers, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Rear speakers, Rear Camera, Steering Switches, USB and Auxillary Cable"
1079037799,Yaris 2021,Toyota,Yaris,2021,31000,4345000,Petrol,Karachi,Original,Local,Automatic,Used,"North Nazimabad, Karachi","Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, Keyless Entry, Power Locks, Power Steering, Power Windows, Rear Camera"
1080748737,Alto VXR For Sale,Suzuki,Alto,2011,91531,1145000,Petrol,Punjab,Original,Local,Manual,Used,"Township, Lahore","AM/FM Radio, Front Speakers, USB and Auxillary Cable"
1080668394,Honda City 2001,Honda,City IDSI,2001,12345,1000000,Petrol,Lahore,Original,Local,Manual,Used,"Daska Road, Sialkot","ABS, Air Conditioning, AM/FM Radio, CD Player, Front Speakers, Power Mirrors, Power Steering, Power Windows, Steering Switches, USB and Auxillary Cable"
1075934738,Move Good car,Daihatsu,Move,2017,146000,1820000,Petrol,Sindh,Original,Imported,Automatic,Used,"Mandi Yazman, Bahawalpur","ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, Front Speakers, Front Camera, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear speakers, Rear Camera, USB and Auxillary Cable"
1080408694,For sale,Daihatsu,Mira,2014,110000,2300000,Petrol,Karachi,Original,Imported,Automatic,Used,"Wadhu Wah Road, Hyderabad","ABS, Air Bags, Air Conditioning, CD Player, Power Locks, Power Mirrors, Power Steering"
1080844393,Gli corolla 2010 model uplift 2014,Toyota,Corolla GLI,2010,229000,2250000,Petrol,Islamabad,Original,Local,Manual,Used,"I-9, Islamabad","ABS, Air Conditioning, Alloy Rims, CD Player, Front Speakers, Front Camera, Immobilizer Key, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear AC Vents, Rear speakers, Rear Camera"
1079333437,GLI. . grey colour,Toyota,Corolla GLI,2007,200000,2025000,CNG,Lahore,Original,Local,Manual,Used,"Yar Hussain, Swabi","Air Conditioning, Alloy Rims, Power Locks, Power Mirrors, Power Steering, Power Windows"
1077933741,SUPER WHITE ALTIS 1.6,Toyota,Corrolla Altis,2016,93000,4290000,Petrol,Lahore,Original,Local,Automatic,Used,"Shamsi Road, Mardan","Air Bags, Air Conditioning, Alloy Rims, Front Speakers, Front Camera, Immobilizer Key, Power Locks, Power Steering, Power Windows, Rear speakers, Rear Camera, USB and Auxillary Cable"
1080403197,passo 2006 reg 2011,Toyota,Passo,2006,70000,1925000,Petrol,Islamabad,Original,Imported,Automatic,Used,"Others, Chakwal","ABS, Air Bags, Air Conditioning, Alloy Rims, Front Speakers, Front Camera, Heated Seats, Power Mirrors, Power Windows, Rear Camera"
1076512121,suzuki baleno jxr,Suzuki,Baleno,2004,117000,800000,Petrol,Karachi,Original,Local,Manual,Used,"Manzoor Colony, Karachi","Air Conditioning, Alloy Rims, AM/FM Radio, DVD Player, Front Speakers, Power Locks, Power Mirrors, Power Windows, Rear speakers, Rear Camera, USB and Auxillary Cable"
1080806380,CITY 2018 TOTAL GENIUNE,Honda,City IVTEC,2018,46000,3550000,Petrol,Lahore,Original,Local,Manual,Used,"Masoom Shah Road, Multan","ABS, Air Conditioning, Immobilizer Key, Power Mirrors, Power Steering, Power Windows, Rear speakers"
1080790889,Cultus VXR 2018,Suzuki,Cultus VXR,2018,177000,2325000,Petrol,Sindh,Original,Local,Manual,Used,"Rahwali Cantt, Gujranwala","Air Conditioning, AM/FM Radio, Front Speakers, Power Locks, Power Steering, Power Windows"
1080833740,Passo totally genuine car,Toyota,Passo,2013,141000,2660000,Petrol,Karachi,Original,Imported,Automatic,Used,"7th Avenue, Islamabad","ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, Cassette Player"
1080568740,Corolla Altis1.8,Toyota,Corrolla Altis,2010,200000,2385000,Petrol,Islamabad,Original,Local,Manual,Used,"Allama Iqbal Colony, Rawalpindi","Air Bags, Air Conditioning, Alloy Rims"
1080825010,toyota passo 2010/2015,Toyota,Passo,2010,115000,2425000,Petrol,Lahore,Original,Imported,Automatic,Used,"Mohalla Eidgah, Chakwal","ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, Immobilizer Key, Power Locks, Power Mirrors, Power Steering, Power Windows"
1080886221,Honda City ivtec Genuine better thn corolla mehran cultus wagon r alto,Honda,City IVTEC,2012,160000,2250000,Petrol,Lahore,Original,Local,Manual,Used,"Ichhra, Lahore","ABS, Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, Front Speakers, Power Steering, Power Windows, Steering Switches"
1080767517,Suzuki Alto 2008 Dark Blue,Suzuki,Alto,2008,163000,825000,Petrol,Okara,Original,Local,Manual,Used,"Allama Iqbal Town, Lahore","Air Conditioning, Alloy Rims, AM/FM Radio, Rear speakers, Rear Camera, USB and Auxillary Cable"
1080084948,orgnil book biometric available chat Piller jenion engine 100 %ok,Hyundai,Santro,2005,50000,700000,Petrol,Karachi,Original,Imported,Manual,Used,"Multan Road, Pattoki","Air Conditioning, AM/FM Radio, CD Player, DVD Player, Front Speakers, Heated Seats, Power Steering, Rear speakers, USB and Auxillary Cable"
1080600300,HONDA CITY 1.3 AUTO ORIGINAL CONDITION,Honda,City IVTEC,2018,62000,3675000,Petrol,Lahore,Original,Local,Automatic,Used,"Allama Iqbal Town, Lahore","ABS, Air Bags, Air Conditioning, AM/FM Radio, Front Speakers, Immobilizer Key, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows"
1080947255,Diahatsu MOVE Custom X Model 2012 Reg 2016,Daihatsu,Move,2012,110000,2100000,Petrol,Lahore,Original,Imported,Automatic,Used,"Chauburji, Lahore","Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, Climate Control, Front Speakers, Immobilizer Key, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear Camera"
1080864846,suzuki alto total genuine,Suzuki,Alto,2022,44000,2490000,Petrol,Islamabad,Original,Local,Manual,Used,"DHA 9 Town, Lahore","Air Bags, Air Conditioning, AM/FM Radio, CD Player, Front Speakers, Immobilizer Key, Power Locks, Power Steering"
1079309791,Mitsubishi MiniCab Same as Suzuki Every 1st Owner 2021,Suzuki,Every,2021,8000,1780000,Petrol,Karachi,Original,Imported,Automatic,Used,"DHA Phase 1, Karachi","ABS, Air Bags, Air Conditioning, Front Speakers, Immobilizer Key, Power Locks, Power Steering, USB and Auxillary Cable"
1080571560,coure 2008,Daihatsu,Cuore,2008,123456,650000,Petrol,Hyderabad,Original,Local,Manual,Used,"Hussainabad, Hyderabad","Air Conditioning, Alloy Rims, AM/FM Radio, Rear speakers"
1080140557,Suzuki cultus 2018 model,Suzuki,Cultus VXR,2018,250000,2499000,Petrol,Lahore,Original,Local,Manual,Used,"Township - Sector B2, Lahore","ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, Cool Box, Front Speakers, Power Locks, Power Mirrors, Power Steering, Power Windows"
1080723332,Honda City Aspire 1.5 Automatic,Honda,City Aspire,2019,43000,3725000,Petrol,Karachi,Original,Local,Automatic,Used,"Gulshan-e-Iqbal, Karachi","Air Conditioning, Alloy Rims, Climate Control, DVD Player, Front Speakers, Front Camera, Heated Seats, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear Seat Entertainment, Rear AC Vents, Rear speakers, Rear Camera, Steering Switches, USB and Auxillary Cable"
1080771706,Suzuki Swift Automatic 2019 Model,Suzuki,Swift,2019,72000,3000000,Petrol,Lahore,Original,Local,Automatic,Used,"BOR Board of Revenue Housing Society, Lahore","ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, Cassette Player"
1080833952,Full Option New Grande,Toyota,Altis Grande,2018,99999,4990000,Petrol,Lahore,Original,Local,Automatic,Used,"Gulshan Abad, Rawalpindi","ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, Cruise Control, Climate Control, DVD Player, Front Speakers, Front Camera, Heated Seats, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear Seat Entertainment, Rear speakers, Rear Camera, Sun Roof, Steering Switches, USB and Auxillary Cable"
1080377322,FAW V2 (RED),FAW,V2,2018,61000,1850000,Petrol,Islamabad,Original,Local,Manual,Used,"Rehmanabad, Rawalpindi","ABS, Air Bags, AM/FM Radio, DVD Player, Front Speakers, Power Steering, Power Windows, Rear speakers"
1080833910,Suzuki Swift Family car for Sale,Suzuki,Swift,2012,158000,1780000,Petrol,Rawalpindi,Original,Local,Manual,Used,"G-10, Islamabad","Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, DVD Player, Front Speakers, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear Camera"
1080779158,GLI Toyota Corolla 2017 Model,Toyota,Corolla GLI,2017,106000,3900000,Petrol,Lahore,Original,Imported,Manual,Used,"Karor Lal Esan, Layyah","Air Bags, Air Conditioning, AM/FM Radio, DVD Player, Front Speakers, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear speakers, Rear Camera, USB and Auxillary Cable"
1080570821,Alto 2006 End. . . . . perfect working condition,Suzuki,Alto,2006,5000,680000,Petrol,Karachi,Original,Local,Manual,Used,"Sakhi Hasan, Karachi","Air Conditioning, Alloy Rims, AM/FM Radio, Cassette Player, Cool Box, Front Speakers, USB and Auxillary Cable"
1080919506,Toyota Altis,Toyota,Corrolla Altis,2020,72680,4995000,Petrol,Islamabad,Original,Local,Automatic,Used,"Daska Road, Sialkot","ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, Front Speakers, Immobilizer Key, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear speakers, Rear Camera, Steering Switches"
1078754648,Mitsubishi mini cab bravo Model 12-18,Mitsubishi,Minicab Bravo,2012,1234,1100000,Petrol,Lahore,Original,Imported,Manual,Used,"Sialkot - Bhagowal Road, Sialkot","ABS, Air Bags, Air Conditioning, AM/FM Radio, DVD Player, Front Speakers, Power Steering, Rear Camera, USB and Auxillary Cable"
1079530383,Honda city 17 model,Honda,City IVTEC,2017,115000,3000000,Petrol,Islamabad,Duplicate,Imported,Manual,Used,"Others, Burewala","ABS, Air Bags, Air Conditioning, AM/FM Radio, Front Speakers, Front Camera, Immobilizer Key, Power Locks, Rear Camera"
1080871946,Urgent sale Mehran Euro II 2014,Suzuki,Mehran VXR,2014,95000,1060000,Petrol,Lahore,Original,Local,Manual,Used,"F-11 Markaz, Islamabad","Air Conditioning, Alloy Rims, AM/FM Radio, Front Speakers, Steering Switches, USB and Auxillary Cable"
1079496823,WagonR AGS total genuine,Suzuki,Wagon R,2020,54000,2830000,Petrol,Lahore,Original,Local,Automatic,Used,"Abbot Road, Sialkot","ABS, Air Bags, Alloy Rims, AM/FM Radio, CD Player, DVD Player, Power Mirrors, Power Steering, Power Windows, Rear AC Vents, USB and Auxillary Cable"
1080713539,Toyota Corolla Gli Silver Color 2015,Toyota,Corolla GLI,2015,104000,3740000,Petrol,Lahore,Original,Local,Automatic,Used,"Marala Road, Sialkot","ABS, Air Conditioning, AM/FM Radio, DVD Player, Front Speakers, Power Steering, Power Windows"
1080503883,Mercedes Benz C Class C200 2008,Mercedes,C Class,2008,150000,4300000,Petrol,Lahore,Original,Imported,Automatic,Used,"Cantt, Sialkot","Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, Cruise Control, Climate Control, DVD Player, Front Speakers, Heated Seats, Immobilizer Key, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear Seat Entertainment, Rear AC Vents, Rear speakers, USB and Auxillary Cable"
1080884914,"Toyota Corolla GLI Automatic 2016,  Call on 0333 5117908,",Toyota,Corolla GLI,2016,150000,3950000,Petrol,Lahore,Original,Local,Automatic,Used,"G-8 Markaz, Islamabad","ABS, Air Conditioning, AM/FM Radio, CD Player, Front Speakers, Immobilizer Key, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear speakers, Rear Camera"
1080770615,2019 model islamabd registered,Honda,City IVTEC,2019,85000,3550000,Petrol,Islamabad,Original,Local,Manual,Used,"Johar Town, Lahore","ABS, AM/FM Radio, Front Speakers, Front Camera"
